央视频道,#genre#
公视,http://xncs.56312315.top/proxy/cibn/fy.php?id=20185&token=68eac3f600674f68
公视新闻,http://xncs.56312315.top/proxy/cibn/fy.php?id=20203&token=68eac3f600674f68
华艺中文,http://xncs.56312315.top/proxy/cibn/fy.php?id=20223&token=68eac3f600674f68
华视,http://xncs.56312315.top/proxy/cibn/fy.php?id=20184&token=68eac3f600674f68
华视新闻,http://xncs.56312315.top/proxy/cibn/fy.php?id=20310&token=68eac3f600674f68
华视新闻,http://xncs.56312315.top/proxy/cibn/fy.php?id=20209&token=68eac3f600674f68
台视,http://xncs.56312315.top/proxy/cibn/fy.php?id=20186&token=68eac3f600674f68
台视新闻,http://xncs.56312315.top/proxy/cibn/fy.php?id=20172&token=68eac3f600674f68
台视综合,http://xncs.56312315.top/proxy/cibn/fy.php?id=20220&token=68eac3f600674f68
好莱乌电影,http://xncs.56312315.top/proxy/cibn/fy.php?id=20248&token=68eac3f600674f68
寰宇新闻,http://xncs.56312315.top/proxy/cibn/fy.php?id=20176&token=68eac3f600674f68
寰宇新闻台湾,http://xncs.56312315.top/proxy/cibn/fy.php?id=20293&token=68eac3f600674f68
年代新闻,http://xncs.56312315.top/proxy/cibn/fy.php?id=20178&token=68eac3f600674f68
摬新闻,http://xncs.56312315.top/proxy/cibn/fy.php?id=20180&token=68eac3f600674f68
智林体育,http://xncs.56312315.top/proxy/cibn/fy.php?id=20224&token=68eac3f600674f68
民事第一,http://xncs.56312315.top/proxy/cibn/fy.php?id=20214&token=68eac3f600674f68
民事综艺,http://xncs.56312315.top/proxy/cibn/fy.php?id=20217&token=68eac3f600674f68
民视,http://xncs.56312315.top/proxy/cibn/fy.php?id=20182&token=68eac3f600674f68
民视台湾,http://xncs.56312315.top/proxy/cibn/fy.php?id=20216&token=68eac3f600674f68
民视戏剧,http://xncs.56312315.top/proxy/cibn/fy.php?id=20219&token=68eac3f600674f68
民视新闻,http://xncs.56312315.top/proxy/cibn/fy.php?id=20177&token=68eac3f600674f68
民视旅遊,http://xncs.56312315.top/proxy/cibn/fy.php?id=20218&token=68eac3f600674f68
爱奇艺,http://xncs.56312315.top/proxy/cibn/fy.php?id=20238&token=68eac3f600674f68
爱尔达娱乐,http://xncs.56312315.top/proxy/cibn/fy.php?id=20303&token=68eac3f600674f68
爱尔达影剧,http://xncs.56312315.top/proxy/cibn/fy.php?id=20230&token=68eac3f600674f68
爱尔达日韩,http://xncs.56312315.top/proxy/cibn/fy.php?id=20261&token=68eac3f600674f68
爱尔达综合,http://xncs.56312315.top/proxy/cibn/fy.php?id=20231&token=68eac3f600674f68
纬来体育,http://xncs.56312315.top/proxy/cibn/fy.php?id=20225&token=68eac3f600674f68
纬来日本,http://xncs.56312315.top/proxy/cibn/fy.php?id=20226&token=68eac3f600674f68
纬来电影,http://xncs.56312315.top/proxy/cibn/fy.php?id=20227&token=68eac3f600674f68
纬来精采,http://xncs.56312315.top/proxy/cibn/fy.php?id=20229&token=68eac3f600674f68
纬来综合,http://xncs.56312315.top/proxy/cibn/fy.php?id=20228&token=68eac3f600674f68
美亚电影,http://xncs.56312315.top/proxy/cibn/fy.php?id=20239&token=68eac3f600674f68
靖天卡通,http://xncs.56312315.top/proxy/cibn/fy.php?id=20237&token=68eac3f600674f68
靖天国际台,http://xncs.56312315.top/proxy/cibn/fy.php?id=20236&token=68eac3f600674f68
靖天映画,http
靖天欢乐,http://xncs.56312315.top/proxy/cibn/fy.php?id=20297&token=68eac3f600674f68
靖天综合,http://xncs.56312315.top/proxy/cibn/fy.php?id=20296&token=68eac3f600674f68
靖洋卡通,http://xncs.56312315.top/proxy/cibn/fy.php?id=20295&token=68eac3f600674f68
靖洋戏剧,http://xncs.56312315.top/proxy/cibn/fy.php?id=20294&token=68eac3f600674f68
非凡新闻,http://xncs.56312315.top/proxy/cibn/fy.php?id=20179&token=68eac3f600674f68
龙华偶像,http://xncs.56312315.top/proxy/cibn/fy.php?id=20243&token=68eac3f600674f68
龙华卡通,http://xncs.56312315.top/proxy/cibn/fy.php?id=20246&token=68eac3f600674f68
龙华戏剧,http://xncs.56312315.top/proxy/cibn/fy.php?id=20241&token=68eac3f600674f68
龙华日韩,http://xncs.56312315.top/proxy/cibn/fy.php?id=20244&token=68eac3f600674f68
龙华洋片,http://xncs.56312315.top/proxy/cibn/fy.php?id=20242&token=68eac3f600674f68
龙华电影,http://xncs.56312315.top/proxy/cibn/fy.php?id=20240&token=68eac3f600674f68
龙华经典,http://xncs.56312315.top/proxy/cibn/fy.php?id=20245&token=68eac3f600674f68
龙祥时代,http://xncs.56312315.top/proxy/cibn/fy.php?id=20247&token=68eac3f600674f68
香港备用,#genre#
星空卫视,p3p://focus169.org:36826/64102283000b474e9860c60d1e264899
凤凰中文,p3p://focus169.org:36826/68a6abe2000dd5d9a5012600500a1279
凤凰资讯,p3p://focus169.org:36826/694531d0000414f210386f2756d64099
凤凰香港台,p3p://focus169.org:36826/68a6b0e900041c3da514c6d1105e4d0d
翡翠台,p3p://focus169.org:36826/694533620009fd15103e92fc6c853ea8
翡翠台(b),p3p://focus169.org:36826/694533c4000ab171104011fb16cd672e
TVB翡翠台MY,p3p://focus169.org:36826/681e0dfb0001dba78f5bbc03309903eb
PoPc,p3p://focus169.org:36826/67dd13f500025a36918c92cb2ce274f3
无线新闻,p3p://focus169.org:36826/6945330900098a69103d37362d513f6e
TVB明珠台Pearl,p3p://focus169.org:36826/6533f84d00047c732d08e0ea71ab4e92
TVB星河粤语,p3p://focus169.org:36826/693d2df5000408c1f0e9962341fb6c69
TVB星河国语,p3p://focus169.org:36826/641021e900026b0f985e6a374d7d56bb
HOY 76无线财经台,p3p://focus169.org:36826/67dd0ed200096d81917883dd787b2064
HOY 78咨询台(有线新闻台),p3p://focus169.org:36826/67ea910600096a5ec63cb1b5075355ba
HOY 77,p3p://focus169.org:36826/67dd0e8c0007cd66917772021af23f39
NOW财经台,p3p://focus169.org:36826/67dd0d5300071ab09172ab3a56ad7555
NOW直播台,p3p://focus169.org:36826/6417e77b0007feb1b6b9f4ca25bc6e04
NOW新闻台,p3p://focus169.org:36826/693d2dab0008b200f0e8764436083836
TVB功夫台,p3p://focus169.org:36826/6411291b0004b01b9c62861646d00929
TVB娱乐新闻台,p3p://focus169.org:36826/64102219000c6f74985f28485a5a5799
TVB Plus,p3p://focus169.org:36826/681f64470002e67d9494d5290db67051
新时代1,p3p://focus169.org:36826/673bfb69000723791c484da526413354
新时代2,p3p://focus169.org:36826/673bfb9b000310101c490fea44ce2cbc
TVB经典台,p3p://focus169.org:36826/6410219e0000704b985d44bd2a501d47
TVB爆谷台(不稳定),p3p://focus169.org:36826/683c6792000d325d05e9065a074c5f94
TVB星影台(不稳定),p3p://focus169.org:36826/693d2c48000ebc01f0e30d165ba336d4
电影一台,p3p://focus169.org:36826/68107e33000568555a624e1d359e237c
VIU TV,p3p://focus169.org:36826/6884d5a500082e3b20d52fba49155033
VIU six,p3p://focus169.org:36826/6410215d000ad4ca985c497e192b3552
RHK 31,p3p://focus169.org:36826/64101f330006ab368263d45f7940453b
RHK 32,p3p://focus169.org:36826/641020b00001b8599859a360613572d7
SUPER Sports  CH11(HK),p3p://focus169.org:36826/682cef2c0000819cc97aefff0ab433ee
SUPER 獎門人  CH02(HK),p3p://focus169.org:36826/682cef090004744fc97a684a01fa4654
SUPER EYT  CH03(HK),p3p://focus169.org:36826/682ceef60004341ec97a1e011a0243e2
SUPER 識食  CH04(HK),p3p://focus169.org:36826/682ceee00008c968c979c93d17eb5e2f
SUPER 識嘆  CH05(HK),p3p://focus169.org:36826/682ceec800095f3dc9796ba418a20d66
SUPER Music  CH06(HK),p3p://focus169.org:36826/682ceeb30002fb28c97917f909476af9
SUPER 金曲  CH07(HK),p3p://focus169.org:36826/682cee9d00030aa1c978c20d120d6ca4
SUPER 煲劇  CH08(HK),p3p://focus169.org:36826/682cee870006324bc9786ceb118a5d34
SUPER 劇場  CH09(HK),p3p://focus169.org:36826/682cee6f00051d91c9780ee4019f2eb9
SUPER 話當年  CH10(HK),p3p://focus169.org:36826/682cee56000894e5c977ae1f1b3c0289
有线体育台,p3p://focus169.org:36826/6884d8f9000d594420e2313035a55d97
有线耀才财经,p3p://focus169.org:36826/64102268000ecb1f98605d7b0a602bf4
mytv super,p3p://focus169.org:36826/6533f044000117a52ce97ce95ac54bb3
有线18台跑马,p3p://focus169.org:36826/67e68a2900066333b6821880541a68d9
CH288跑马,p3p://focus169.org:36826/66a16f860009caffc099a9a4628b2101
CH289跑马,p3p://focus169.org:36826/66a1700a000c0c77c09badd9612a6a86
Now体育英超,p3p://focus169.org:36826/6410211d00048968985b4de16d6e5b6a
Now plus,p3p://focus169.org:36826/64b8f962000df4a32be40ef90d9f4afd
NOW体育台,p3p://focus169.org:36826/6410211d00048968985b4de16d6e5b6a
EPL nsports 英超4keng,p3p://focus169.org:36826/64d74cf7000556f0223ed6366e5f689a
EPL nsports 英超1eng,p3p://focus169.org:36826/64d74cb1000cc276223dc6ac654a2299
EPL nsports 英超4k1粤语,p3p://focus169.org:36826/64d74ca40007202e223d927267473868
EPL nsports 英超 粤语,p3p://focus169.org:36826/64d74c1600083555223b68096e79387e
Now体育1 Sports 1,p3p://focus169.org:36826/643361f20007b9a9220fabfc3001244e
Now体育2 Sports 2,p3p://focus169.org:36826/643362090006b031221005903b883d07
Now体育3 Sports 3,p3p://focus169.org:36826/6433621d000d9c3522105573223958e1
Now体育4 Sports 4,p3p://focus169.org:36826/6437999f00025f983289265f38ef3722
Now体育5 Sports 5,p3p://focus169.org:36826/643799aa000e7bac3289547135e05a80
Now体育6 Sports 6,p3p://focus169.org:36826/643799bb00044f193289943e2e5f6ac1
Now体育7 Sports 7,p3p://focus169.org:36826/643799ca000a29a43289d0542d57262c
HBO,p3p://focus169.org:36826/64137f0b0006a17fa58238155813216c
HBO家庭,p3p://focus169.org:36826/64137f3c000d4a86a582f93236826bc5
HBO原创,p3p://focus169.org:36826/64137f700008f329a583c3344ddf5dfc
HBO强档,p3p://focus169.org:36826/64137f970005246ea5845a9326ce6233
凤凰中文test,p3p://focus169.org:36826/68a6abe2000dd5d9a5012600500a1279
Kix HD,p3p://focus169.org:36826/6413854d000785b1a59aaa2924fa1aa7
Discovery Channel,p3p://focus169.org:36826/641383f300048101a59561c464b07293
TVB黄金翡翠台维修中,p3p://focus169.org:36826/64206c63000c3a90d801201c5fe2483a
HOY TV HD(香港开电视)维修中,p3p://focus169.org:36826/67dd0e8c0007cd66917772021af23f39
TVB粤语片台维修中,p3p://focus169.org:36826/643361c7000d4bee220f05703b541d41
TVB华语剧台维修中,p3p://focus169.org:36826/643361e10003610a220f68773c0b4c78
TVB戏曲台维修中,p3p://f
台湾备用,#genre#
民视,p3p://focus169.org:36826/68b5a73f0009ac27df868dcb49b5183b
民视(b),p3p://focus169.org:36826/6442f24f00097e845edb5e492842265c
民视新闻台,p3p://focus169.org:36826/68b5a795000aab6edf87ddfc70aa74bb
公视,p3p://focus169.org:36826/68ce73ac00078c3d40649dcf654c7157
台视,p3p://focus169.org:36826/68ce7407000cb52e406602995a4b1685
台视财经台,p3p://focus169.org:36826/6448a761000bec1a75267316701e7a90
台视综合台,p3p://focus169.org:36826/68d7ec44000e5185656373292c0e4403
中视,p3p://focus169.org:36826/68ce74530009302340672a9310857df9
中视新闻,p3p://focus169.org:36826/67619ac100083ed5af3de392752b3307
中天新闻,p3p://focus169.org:36826/697749dd000ec19dd3e529a4745459b9
TVBS,p3p://focus169.org:36826/689ef7f10003c3c286ea78d3090525a9
壹电视新闻台,p3p://focus169.org:36826/68b0691100058590cb0be6b71cba1cda
TVBS新闻台,p3p://focus169.org:36826/67c2faf0000d9e792b9b7d7f40e95a7b
年代新闻台,p3p://focus169.org:36826/69086ad8000616a922d0822a6a6429cd
东森新闻,p3p://focus169.org:36826/69453268000bccfe103ac2e212d83e91
东森财经,p3p://focus169.org:36826/68ce7f8300076be94092dd9d3b315bc5
非凡新闻,p3p://focus169.org:36826/676955eb00013181cd70c73b35a34c93
寰宇新闻台,p3p://focus169.org:36826/69453421000054f410417a8c12ff3666
三立新闻,p3p://focus169.org:36826/6766bc7f000ed78dc349b377648221c8
三立戏剧三立戏剧,p3p://focus169.org:36826/68ce76fb0001a66c407188e86d0000dd
三立综合台,p3p://focus169.org:36826/68ce79df000580c1407cd488680d5e4f
三立台湾,p3p://focus169.org:36826/67dd0dfb00024b0791753a403a8044e9
三立都会,p3p://focus169.org:36826/68ce79a900070ed2407c01fe366f6fb1
纬来电影,p3p://focus169.org:36826/68ce7a170002b583407dae9164c961e7
纬来体育,p3p://focus169.org:36826/68ce7bb10004d9a34083f0b0269578be
纬来日本,p3p://focus169.org:36826/68ce7beb0004a0394084d32368263758
纬来精彩,p3p://focus169.org:36826/68ce7c4b000adaa240864bba11264454
纬来综合,p3p://focus169.org:36826/68ce7c8b000c63434087461f6cc05a82
东森幼幼,p3p://focus169.org:36826/6430b41c0001f3831798d72948126428
东森电影台,p3p://focus169.org:36826/64253899000a078deabe99ff587050b0
东森综合台,p3p://focus169.org:36826/64253f6e0002d287ead9482831323a6d
东森戏剧台,p3p://focus169.org:36826/68d7d8990009ff1965169e0e08b90167
东森洋片,p3p://focus169.org:36826/68ce7f3f000afbf24091d4e63950359c
八大娱乐台,p3p://focus169.org:36826/68ce80f6000bb435409887ef4f3461a8
八大第一,p3p://focus169.org:36826/68ce8165000e3bd8409a3a2e51032485
八大综合,p3p://focus169.org:36826/68ce818f000929b2409adcf212b2737f
八大戏剧,p3p://focus169.org:36826/68ce81e70009df8c409c34e13dd73fac
八大精彩台,p3p://focus169.org:36826/65435f63000ba94069331ccd6399041b
华视综合,p3p://focus169.org:36826/68ce824600028ec2409da61a710028a3
民视第一台,p3p://focus169.org:36826/68ce87320007890840b0e1465bb91b0f
民视影剧台,p3p://focus169.org:36826/6425257c000bd861ea73f1315c0e6e14
民视综艺台,p3p://focus169.org:36826/642d012300040bf70925bb06321b0b87
TVBS 精采台,p3p://focus169.org:36826/642521570001b275ea63be1073931dd1
TVBS-G欢乐台,p3p://focus169.org:36826/642521950001d9f2ea64b04b059b66dd
TVBS-精彩台,p3p://focus169.org:36826/642521a2000c7beaea64e5cc482f669a
靖洋戏剧台,p3p://focus169.org:36826/642521b000094942ea651baa457674cb
人间卫视,p3p://focus169.org:36826/6425224d00048156ea677fb9420534b4
大爱电视,p3p://focus169.org:36826/6425225a0002859cea67b1ff6aaf6db6
大爱二台,p3p://focus169.org:36826/64252264000022beea67d87308e9122e
MOMO亲子台,p3p://focus169.org:36826/6425226f000463e1ea68048207b3285f
ELEVEN 体育1,p3p://focus169.org:36826/6425227b000100c6ea6832842d41783a
ELEVEN 体育2,p3p://focus169.org:36826/64252292000127feea688c6630d312e7
ELTA体育1台,p3p://focus169.org:36826/68459164000edd5129b4287654fc5668
ELTA体育2台,p3p://focus169.org:36826/642522b0000a6c14ea6903f615622aab
ELTA体育3台,p3p://focus169.org:36826/68a6adba00062216a50857ca20a100b9
ELTA体育3台国语,p3p://focus169.org:36826/6433e3220006392724084f1711880c01
博斯魅力,p3p://focus169.org:36826/642d395d0004e9950a015dce389f4c91
博斯运动一台,p3p://focus169.org:36826/642d000d000525a509217d5a62e868e8
博斯网球台,p3p://focus169.org:36826/642d0029000bd7e70921ec71212f5735
博斯运动二台,p3p://focus169.org:36826/642d0087000484c5092359c47ee4201a
博斯高球台,p3p://focus169.org:36826/642d009f000f1f000923ba3b26b667e4
博斯高球二台,p3p://focus169.org:36826/642d00ae000e846a0923f4ac45c06f09
博斯无限台,p3p://focus169.org:36826/642d00bf00041ae7092434690ae526c7
ELTA综合,p3p://focus169.org:36826/642522cd000292e6ea69733b04032ded
国家地理高画质野生,p3p://focus169.org:36826/642523f2000e0f35ea6deeb16ff816c9
历史频道2,p3p://focus169.org:36826/642521e0000042a6ea65d4db3e9d23f9
EYE TV旅游台,p3p://focus169.org:36826/642524030003a5b2ea6e2e6f6efc45a1
探索科学,p3p://focus169.org:36826/6425241100084dfbea6e6650539d779f
亚洲旅游台,p3p://focus169.org:36826/642520f70001a86dea62470d303d34d3
美食星球,p3p://focus169.org:36826/6425252400079076ea72985811e07306
CI 罪案侦查频道crime,p3p://focus169.org:36826/642520d9000d93c9ea61d4ea78792b01
动物星球animal planet,p3p://focus169.org:36826/6425241f00027d03ea6e9b836b853b0b
星卫娱乐台,p3p://focus169.org:36826/6425242d000d55adea6ed4fa37195f98
爱尔达影剧台,p3p://focus169.org:36826/6425243c00046a2eea6f0d4964f8022d
Smithsonian Channel,p3p://focus169.org:36826/64252459000cfdb2ea6f80c37a14067d
金光布袋戏,p3p://focus169.org:36826/6425246600099458ea6fb2ab4398320b
CatchPlay电影台,p3p://focus169.org:36826/64252479000b7f1aea6ffd6177e3015c
广东频道,#genre#
广东珠江,http://223.111.150.99:6673/tv/mg4.php?id=广东珠江
广东珠江,http://223.111.150.99:6673/tv/mg3.php?id=广东珠江
广东珠江,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=44&token=68eac3f600674f68
广东科教,http://223.111.150.99:6673/tv/mg4.php?id=广东科教
广东体育,http://223.111.150.99:6673/tv/mg4.php?id=广东体育
广东体育,http://223.111.150.99:6673/tv/mg3.php?id=广东体育
广东体育,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=47&token=68eac3f600674f68
广东新闻,http://223.111.150.99:6673/tv/mg4.php?id=广东新闻
广东新闻,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=45&token=68eac3f600674f68
广东民生,http://223.111.150.99:6673/tv/mg4.php?id=广东民生
广东民生,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=48&token=68eac3f600674f68
广东影视,http://223.111.150.99:6673/tv/mg4.php?id=广东影视
广东影视,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=53&token=68eac3f600674f68
岭南戏曲,http://223.111.150.99:6673/tv/mg4.php?id=岭南戏曲
岭南戏曲,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=15&token=68eac3f600674f68
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=6f73647cae387d01a3c2132074132a83&txTime=18d00acf487
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=6f73647cae387d01a3c2132074132a83&txTime=18d00acf487
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7
深圳卫视,http://nn.7x9d.cn/深圳最新.php?id=szws4k
深圳卫视,http://nn.7x9d.cn/深圳最新.php?id=szws4k
深圳卫视,http://xncs.56312315.top/proxy/cibn/sztv.php?id=AxeFRth&token=68eac3f600674f68
深圳都市,http://nn.7x9d.cn/深圳最新.php?id=szds
深圳都市,http://nn.7x9d.cn/深圳最新.php?id=szds
深圳都市,http://xncs.56312315.top/proxy/cibn/sztv.php?id=ZwxzUXr&token=68eac3f600674f68
深圳电视剧,http://nn.7x9d.cn/深圳最新.php?id=szdsj
深圳电视剧,http://nn.7x9d.cn/深圳最新.php?id=szdsj
深圳电视剧,http://xncs.56312315.top/proxy/cibn/sztv.php?id=4azbkoY&token=68eac3f600674f68
深圳财经生活,http://nn.7x9d.cn/深圳最新.php?id=szcjsh
深圳财经生活,http://nn.7x9d.cn/深圳最新.php?id=szcjsh
深圳少儿,http://nn.7x9d.cn/深圳最新.php?id=szse
深圳少儿,http://nn.7x9d.cn/深圳最新.php?id=szse
深圳少儿,http://xncs.56312315.top/proxy/cibn/sztv.php?id=1SIQj6s&token=68eac3f600674f68
深圳移动电视,http://nn.7x9d.cn/深圳最新.php?id=szyd
深圳移动电视,http://nn.7x9d.cn/深圳最新.php?id=szyd
深圳国际,http://nn.7x9d.cn/深圳最新.php?id=szgj
深圳国际,http://nn.7x9d.cn/深圳最新.php?id=szgj
深圳国际,http://xncs.56312315.top/proxy/cibn/sztv.php?id=sztvgjpd&token=68eac3f600674f68
番禺电视台,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.m3u8
番禺电视台,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.m3u8
东莞新闻综合,http://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞新闻综合,http://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞生活资讯,http://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
东莞生活资讯,http://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,https://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源公共,https://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
五华综合,http://p2hs.vzan.com/slowlive/621139761151691240/live.m3u8
五华综合,http://p2hs.vzan.com/slowlive/621139761151691240/live.m3u8
韶关新闻综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
韶关新闻综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
清远新闻综合,http://zmylivestream.nfnews.com/zmy_slive/25319.m3u8
清远新闻综合,http://zmylivestream.nfnews.com/zmy_slive/25319.m3u8
清远文旅生活,http://zmylivestream.nfnews.com/zmy_slive/20811.m3u8
清远文旅生活,http://zmylivestream.nfnews.com/zmy_slive/25321.m3u8
揭阳综合,http://hls-jyrtv.jyrtv.tv/stjy2020/ggpd.m3u8
揭阳综合,http://hls-jyrtv.jyrtv.tv/stjy2020/ggpd.m3u8
揭阳生活,http://hls-jyrtv.jyrtv.tv/stjy2020/ggpd.m3u8
揭阳生活,http://hls-jyrtv.jyrtv.tv/stjy2020/ggpd.m3u8
湛江综合,http://gbtv-hls-wjq.zjwtv.com/zjtv/zhpd.m3u8
湛江综合,http://gbtv-hls-wjq.zjwtv.com/zjtv/zhpd.m3u8
湛江公共,http://gbtv-hls-wjq.zjwtv.com/zjtv/ggpd.m3u8
湛江公共,http://gbtv-hls-wjq.zjwtv.com/zjtv/ggpd.m3u8
阳江综合,https://live.yjtvw.com:8081/live/yjtv1.m3u8
阳江综合,https://live.yjtvw.com:8081/live/yjtv1.m3u8
阳江生活,https://live.yjtvw.com:8081/live/yjtv2.m3u8
阳江生活,https://live.yjtvw.com:8081/live/yjtv2.m3u8
云浮综合,https://livestream.oeeee.com/slive/28283.m3u8
云浮综合,https://livestream.oeeee.com/slive/28283.m3u8
云浮文旅,https://livestream.oeeee.com/slive/28284.m3u8
云浮文旅,https://livestream.oeeee.com/slive/28284.m3u8
肇庆综合,http://zmylivestream.nfnews.com/zmy_slive/27872.m3u8
肇庆综合,http://zmylivestream.nfnews.com/zmy_slive/27872.m3u8
肇庆生活,http://zmylivestream.nfnews.com/zmy_slive/27871.m3u8
肇庆生活,http://zmylivestream.nfnews.com/zmy_slive/27871.m3u8
怀集综合,https://www.zqhjtv.com/hls/hjzhpd.m3u8
怀集综合,https://www.zqhjtv.com/hls/hjzhpd.m3u8
中山综合,http://v.zsbtv.com.cn/lsdream/qTl38me/1000/live.m3u8
中山综合,http://v.zsbtv.com.cn/lsdream/qTl38me/1000/live.m3u8
测试,https://live.catvod.com/live.php?token=815e29cc8c01a08e58b6bc1f59358054ad9a6f8a4f65ad2ebe535c7da196a77e&id=jade_twn
广东卫视,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=43&token=68eac3f600674f68
大湾区卫视,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=51&token=68eac3f600674f68
大湾区卫视（海外版）,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=46&token=68eac3f600674f68
4K超高清,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=16&token=68eac3f600674f68
广东少儿,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=54&token=68eac3f600674f68
嘉佳卡通,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=66&token=68eac3f600674f68
南方购物,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=42&token=68eac3f600674f68
广东移动,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=74&token=68eac3f600674f68
广东台经典剧,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=100&token=68eac3f600674f68
纪录片,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=94&token=68eac3f600674f68
GRTN健康频道,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=99&token=68eac3f600674f68
GRTN文化频道,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=75&token=68eac3f600674f68
GRTN生活频道,http://xncs.56312315.top/proxy/cibn/gdtv.php?id=102&token=68eac3f600674f68
深圳财经,http://xncs.56312315.top/proxy/cibn/sztv.php?id=3vlcoxP&token=68eac3f600674f68
宜和购物,http://xncs.56312315.top/proxy/cibn/sztv.php?id=BJ5u5k2&token=68eac3f600674f68
深圳移动,http://xncs.56312315.top/proxy/cibn/sztv.php?id=wDF6KJ3&token=68eac3f600674f68
深圳卫视4k,http://xncs.56312315.top/proxy/cibn/sztv.php?id=R77mK1v&token=68eac3f600674f68
虎牙轮播,#genre#
电影_星爷,http://xncs.56312315.top/proxy/cibn/hy.php?id=11342412&token=68eac3f600674f68
电影_英叔,http://xncs.56312315.top/proxy/cibn/hy.php?id=11342421&token=68eac3f600674f68
电影_发哥,http://xncs.56312315.top/proxy/cibn/hy.php?id=11342387&token=68eac3f600674f68
电影_成龙,http://xncs.56312315.top/proxy/cibn/hy.php?id=11342386&token=68eac3f600674f68
电影_王晶,http://xncs.56312315.top/proxy/cibn/hy.php?id=11602058&token=68eac3f600674f68
电影_沈腾,http://xncs.56312315.top/proxy/cibn/hy.php?id=11601968&token=68eac3f600674f68
电影_黄渤,http://xncs.56312315.top/proxy/cibn/hy.php?id=11352876&token=68eac3f600674f68
电影_强森,http://xncs.56312315.top/proxy/cibn/hy.php?id=21059581&token=68eac3f600674f68
电影_漫威,http://xncs.56312315.top/proxy/cibn/hy.php?id=11602034&token=68eac3f600674f68
电影_宇宙,http://xncs.56312315.top/proxy/cibn/hy.php?id=11342428&token=68eac3f600674f68
电影_怪兽,http://xncs.56312315.top/proxy/cibn/hy.php?id=21059577&token=68eac3f600674f68
电影_武侠,http://xncs.56312315.top/proxy/cibn/hy.php?id=11342427&token=68eac3f600674f68
电影_警匪,http://xncs.56312315.top/proxy/cibn/hy.php?id=11352886&token=68eac3f600674f68
电影_罪犯,http://xncs.56312315.top/proxy/cibn/hy.php?id=11352962&token=68eac3f600674f68
电影_枪战,http://xncs.56312315.top/proxy/cibn/hy.php?id=21059579&token=68eac3f600674f68
电影_海盗,http://xncs.56312315.top/proxy/cibn/hy.php?id=21059595&token=68eac3f600674f68
电影_赛车,http://xncs.56312315.top/proxy/cibn/hy.php?id=11279247&token=68eac3f600674f68
电影_推荐,http://xncs.56312315.top/proxy/cibn/hy.php?id=11602041&token=68eac3f600674f68
